FishEc,"Site",Year,SLF,Coupler,Fixed,Input,Output,Diagonal,Gape,Buccal_length,Neuro_Outlever,Jaw_Outlever,Jaw_Inlever,Jaw_prot,Spine_length_dorsal_1,Spine_length_dorsal_2,Spine_width_dorsal_2,Spine_length_pelvic,Pelvic_length,Pelvic_height,Epax_height_closed,Epax_height_open,EpaxWidth,Head_length,Plate_count,Raker_1_length,Raker_2_length,Spacing_1,Spacing_2,Raker_count
185545,"ERL001",2019,28,4.54425085138769,4.85629479895209,2.49619714518955,0.40659786519605,4.31526418342961,1.29373557425688,7.38760961390282,8.18413071434291,1.8607557722889,0.538743776697416,0.541761972731522,2.16461213408418,2.74294182713026,0.322152447357701,3.6680596982748,1.35061082471386,4.20491863054782,1.1101807994167,1.48199445983379,2.61279596988996,6.5656234806257,5,0.509017284690248,0.461120907211882,0.0920146807885395,0.0830240020131483,12
185546,"ERL001",2019,36,5.87837253427486,6.28329749094612,3.20969164763287,0.563644948258657,5.61703972724327,3.17367999144783,10.23868956637,11.1570921541093,2.50202303027381,0.780554171944896,1.23881882409961,2.70537298324863,3.15476469264487,0.530852296308499,4.18365092477264,1.495908996266,5.01318080651288,2.03409666898423,1.9968149376207,3.47017919644849,8.44661332895297,5,0.456655076956004,0.529690324535896,0.123880803066342,0.129164535381138,13
185547,"ERL001",2019,43,6.93578097679402,7.44921646125275,3.93842903440267,0.837774018359532,6.39943791856994,3.65692938076659,11.6524229746637,12.7249217961193,2.92164986558858,0.761898755649588,1.50836048643346,2.78975012865711,3.27705045832639,0.477588355943675,4.80946579589216,1.42686171254556,5.06730280552224,1.72670677664023,1.96914723712086,4.52917075714831,9.7508300939849,6,0.756146514723233,0.731527901289403,0.0969269526256757,0.10343848695645,13
185550,"ERL001",2019,34,5.45413672647081,6.03812867830944,3.11477450691635,0.531958570930071,5.18425738908665,3.05131761442441,9.8352173638131,10.3749341649597,2.71964931360993,0.584666821313675,1.34985021476798,2.52053494868877,2.99339809115539,0.476639120039933,4.09156303620507,1.3049246586784,4.39737127834332,0.698764424375718,1.28987517337032,3.33705034680494,8.26430688425976,5,0.566006681860274,0.562444792980755,0.133859721293642,0.118876159737774,11
185551,"ERL001",2019,35,5.71371345439026,6.05211936021462,3.30042976686744,0.650529805288306,5.32320782908528,3.03947392521652,9.41272535784845,10.3550757887822,2.36044564765657,0.636342288319249,0.987474480517479,2.43260737568546,2.91199385618763,0.50865799780561,3.87521407552013,1.33177296911598,3.87598342269203,1.7166518127766,1.87286170900309,3.95169947195701,7.94788843026265,5,0.641831823905097,0.636676446293299,0.107600789047703,0.120245695825938,12
185554,"ERL001",2019,28,4.93424581472996,5.05449752255152,2.35938772825546,0.408669421648666,4.67366264690354,2.3890661974087,8.12583941488788,8.66681934551838,1.68138567955834,0.421243942541428,0.701329024995688,2.23008894572086,2.59871592972203,0.409232318634187,4.01748008759833,1.16376462812188,3.79342122393808,1.51262901526183,1.57919033947249,2.96926623614417,6.92206873405269,6,0.544174434381936,0.522737284557395,0.0915842000378249,0.11306617284129,14
185555,"ERL001",2019,30,4.90238739179577,5.31190768887952,2.78001202863215,0.523065290192789,4.57632669259668,2.55092168612257,8.33627043387754,9.07750780416712,1.60042734910297,0.538921785549688,0.803443490984663,2.37969325151407,2.62504656500915,0.409232318634187,3.85342854271725,1.16376462812188,4.37938224006163,1.21045052243148,1.18338002012708,3.28274693955166,6.85476821068533,6,0.530100314071277,0.539302425053047,0.093969217446958,0.106469427260734,12
185556,"ERL001",2019,39,6.13359674401961,6.5509680816753,3.49884429019564,0.728253442090625,5.89807969904336,3.21332624878675,10.9724404346112,11.6446992610034,2.96402128027484,0.638472607845768,1.29076658451599,2.70139918734465,3.05391454656965,0.480790996058443,4.96403606650543,1.50224341971814,4.15521698881709,1.40929433167975,2.20099619517961,3.8026651634977,8.92375972638893,5,0.772876527879474,0.812348081148029,0.114420790978561,0.103939833634947,13
185557,"ERL001",2019,33,5.67361474698816,5.76438942132105,2.71236335940304,0.551018777016952,5.39152048597471,2.8948693789325,9.21005768078606,9.84242335368493,2.1803299288267,0.696525814996131,0.622190510947817,2.38005598198665,2.73401027695661,0.420560289492769,4.24614074795553,1.39896053149213,4.00815805456829,1.33580961019645,1.21954461931745,3.15525477831021,7.76837228926957,4,0.701920623936447,0.7035009936662,0.115078966125907,0.109199416193,12
185558,"ERL001",2019,43,6.75870633922321,7.72238650721247,4.49129552526186,0.721332173904048,6.52898280981051,3.87475249677051,12.7946244803049,13.8522662040467,3.41676883182175,0.862986306489986,1.66257252113546,3.25619672908706,3.45640358483411,0.473101836140721,4.5776451485193,1.43904924250932,5.16802531523569,0.92896174863388,1.48020318058747,4.25288956127465,10.304718449345,6,0.774478668938694,0.813263456159584,0.142380437414526,0.15458882967555,10
185561,"ERL001",2019,40,6.89046542640309,7.35247732909363,3.96042062246541,0.759502261678307,6.43551379986617,3.90181225293192,11.5840159087729,12.8565880490359,3.24564030414312,0.687656043618084,1.53957819740612,2.8412600731476,2.97461656439259,0.421926487859496,5.22168012468785,1.98080312091561,5.02579269820214,1.24845560439062,1.77306958513078,4.23134975441969,9.76533926842922,7,0.837240749008842,1.04324494326819,0.140237748432956,0.162615108163826,12
185565,"ERL001",2019,42,7.05319838307684,7.56444756438965,4.38548759060991,0.851631837938058,6.65956336403988,3.98287958366929,11.9597756503951,13.2568809099395,3.34930998790014,0.819986710006409,1.32305908410961,3.99238076990503,4.17274656619159,0.649198983116785,6.37847349675708,1.95015621057185,5.12347444692559,1.66453858007443,2.02291944933626,4.2475636303733,9.78750174138961,7,1.00483422312652,1.17725715740632,0.0826833238115663,0.111670507186838,12
185567,"ERL001",2019,42,7.02056776958611,8.16336241058407,4.64588926267646,0.727674507672283,6.71416577923166,3.79994943408414,12.4960236036653,13.5743618957225,3.10638399126302,0.871042266598208,1.52334979878036,2.65743128367248,3.18489239606208,0.528664619033277,5.32843140634263,1.94991231951169,4.63302577270043,1.51586023937472,2.19630632760828,4.35597783529954,10.6755804701902,4,0.717907656517885,0.790193162064898,0.117158392111793,0.0993359583644223,12
185569,"ERL001",2019,44,6.7126782128776,7.91553268718531,4.29195811779355,0.752303025629917,6.88212688652766,3.61132663327063,12.0752913815178,12.9330372190477,2.90362523251904,0.890360823617422,1.26700376605928,3.18352472713949,3.51495826491391,0.487808748822995,5.44347022155205,1.81713268080489,5.15310253074732,1.88305098930845,1.95605979587403,4.58600379027393,9.82839870653095,5,0.657078824919819,0.769065584498402,0.141028339095005,0.146309632701512,12
185574,"ERL001",2019,61,9.56621577823331,9.70536100193248,5.74352084420472,1.16179867059007,8.89704192932129,4.71927764076813,15.624152771323,16.979047030088,4.13374500909742,1.12546991110761,1.82700055678228,4.0020208925907,5.07947772273791,0.803440876094383,7.57788885669193,1.57241379310345,6.21922147977595,1.74392242766209,2.49658982634289,5.60739459545525,13.4353719069414,5,0.934048796050299,0.758057738488979,0.190225335241543,0.237980704230324,12
185576,"ERL001",2019,34,5.59591975311299,6.00957826828615,3.24689322760243,0.534948607938812,5.30809102805983,2.91599768302317,9.6208060868766,10.5040769600982,2.20500180954642,0.734202674830946,1.0815746817371,2.57580493541196,2.96101023081725,0.419189638515833,4.44600495330498,1.31644538251573,4.25318274501898,1.74317423349812,1.85088404505028,3.49564093974062,7.91216854736186,6,0.680627717579136,0.568051003326775,0.113214633609647,0.113015531000328,11
185581,"ERL001",2019,45,7.30458792970121,7.78516522560368,4.28100033387536,0.856432991977392,6.94937334608673,4.39157164236958,13.2423738063193,13.9858579722814,3.41102506416938,0.903171657942711,1.78685730121368,2.84298821453589,3.39032335532207,0.639985355533017,5.74543558434117,1.49850692851035,5.82573533564048,1.37181069787389,1.72447564796759,4.53693610918537,9.99038449320707,6,0.912809960179741,0.963272173458647,0.138739969318396,0.192482982007604,12
185582,"ERL001",2019,30,5.27953807040137,5.45893418805415,3.09616315927891,0.527174833010791,5.13968878684993,2.55336754640073,8.94956327410673,9.73186269180153,2.4234963062616,0.504861989547886,1.02934675812924,2.83106883090432,3.28636964651759,0.533575147341785,4.48003933053479,1.15792684963893,3.9625643903361,1.15198882419883,1.48430915334916,3.09668704046687,7.60309796786996,6,0.615181787278032,0.59128901432235,0.0916749798782663,0.109611363315307,12
185585,"ERL001",2019,34,6.03873466730079,6.18868876606932,3.37959392453657,0.594747762906641,5.65834681882321,3.17476782024631,10.4728284609243,11.2810847873953,2.79881224074562,0.563968783144109,1.29173225469962,2.88531116627636,3.47048963542015,0.433807749677724,4.74269049791843,1.48980518665095,4.47023099402298,1.54915699931267,2.02235038763922,3.55536566333197,8.33811205575465,5,0.689635362882267,0.715352173541755,0.0820058882425353,0.135387975751365,12
185586,"ERL001",2019,37,5.69032587770534,6.31263139019642,3.35842808756801,0.568286808566892,5.52115976078823,3.3817995455522,10.5189962158848,11.276492522725,2.78830571349842,0.645643325252447,1.46087417657403,2.49960670934426,3.27057554418736,0.464557059037352,4.47574200333976,1.66349198746043,4.25469344855635,1.13334952284236,1.70410775521412,3.61394119869905,8.45919991911794,6,0.722075842876133,0.732173861070921,0.133682153377707,0.144185718869548,11
185589,"ERL001",2019,24,4.46594251217469,4.80484211890229,2.51316667881158,0.524319430383689,4.20550176246815,2.2817536346248,7.61644521714509,8.43570874181872,1.77227548903892,0.347017919644849,0.807421890586845,2.12164473519811,2.54782415989379,0.391556011469989,3.5519512516344,1.18022282382828,3.6486606402451,0.990951746104484,1.56916900124615,2.82994746071719,6.33916237668706,5,0.5272004564167,0.522489693970877,0.107492952521055,0.0831478687245438,10
185591,"ERL001",2019,29,4.72610680894172,5.04862823207536,2.82191780821918,0.526996823607434,4.50651620536876,2.43960040911476,7.83773218539403,8.53213700655916,1.97789558956911,0.589253390198965,0.693074570814227,2.4830901939248,2.82779222492305,0.376772036253059,3.80977073071574,1.30201272851036,4.17348207064311,0.827492510166518,1.13581852263551,2.94473924100774,6.70903780520016,5,0.521591986386274,0.490789238324858,0.0691364652363114,0.0695520472756241,11
185592,"ERL001",2019,32,5.12336092541579,5.49808475839619,3.16465040682386,0.662651321777963,4.82573012433111,2.5569307558691,9.08293733413301,9.97150081445726,2.37493232706476,0.653322793078712,1.08352394546304,2.36906893667246,2.88318281584909,0.500343265046771,3.73550610731586,0.877945927520248,3.90859118402696,0.768223281797806,1.43001767303494,3.09843648345021,7.38007253887198,6,0.604260291679167,0.620469011156041,0.108586781754424,0.112615224122748,12
185593,"ERL001",2019,32,4.79305617016401,5.31999013915753,2.62361592531332,0.430517279189992,4.56996044326409,2.52092782104232,8.45481368411691,9.25715603650212,2.02429402132919,0.61349680305679,0.844988866629897,2.38629435504507,2.75355178015968,0.396615541919013,4.03239808853571,1.14991818405473,4.0600857710093,1.24102866701603,1.0803324099723,2.89566426369234,7.02111349780694,8,0.469077211165538,0.423625023384057,0.107013183610068,0.113279074522439,11
185645,"ERL016",2019,45,7.30485661445195,7.93434831830814,4.33019859813399,0.786444998730769,6.88256217424696,3.82606442703365,12.5701857693452,13.819256569362,3.26849429893537,0.920360385328264,1.45850209909109,3.59032184614473,4.0319608846959,0.621893669195406,5.75311479922295,1.7656359887407,4.92129841425937,2.14843976946283,2.18019196518715,4.94147111725328,10.2513142220391,4,0.762915981523977,0.700856101471231,0.156346220373247,0.164423709512953,12
185648,"ERL016",2019,43,6.86132001582669,7.51483126458943,3.82894387554879,0.70133720306451,6.57359418893862,3.96504479424519,11.8443962276795,12.8349084776949,2.64477487220329,0.66618499126976,1.563178247192,2.88332286054584,3.35979486063792,0.431356650378332,5.38752159472978,1.72266622028372,4.63813406628457,1.60855282214119,2.18732869504103,4.12201733431055,9.71864683022776,4,0.950638892991369,0.956226317421597,0.152045837233558,0.142215067397358,12
185650,"ERL016",2019,40,6.65757162346521,6.90658801127223,3.7926575519145,0.863370659334065,6.25093029598639,3.31967849742253,10.9410478467051,11.7126468844266,2.62799919510674,0.78917674975956,1.09746490397437,2.97659455848295,3.21710193115174,0.524316495122758,5.37704974039919,1.546372311822,4.53054348862226,1.24416899982803,1.35458549876063,3.422287934194,8.88466658392782,6,1.00539913497205,1.12491715048171,0.124054421061451,0.133928066025339,11
185651,"ERL016",2019,40,6.32930081364771,6.84455999325156,3.65753424657534,0.612621363698573,6.07268169251754,3.41095890410959,10.6981653206168,11.680241233753,2.7257520340032,0.836065453132445,1.26569708704606,3.54328778774485,3.62713755640286,0.51584028448665,5.66788995512806,1.41335081204944,3.97600232432244,1.52940773144617,1.91903092138656,3.81315753793925,9.00436126681187,5,1.00657385061966,0.934065577423176,0.101636245654814,0.111860398161888,11
185652,"ERL016",2019,42,6.46457845359609,7.28464952661085,3.84702946457069,0.743249754575707,6.03851407583194,3.19034874892172,11.1523414788336,11.9095841878293,2.41545963603256,0.719983440051478,1.18289531948058,3.91182683778223,4.05702750232139,0.426057770243432,6.0465271028765,1.43801614511824,4.45662197318308,1.61572234338497,1.75444263112245,3.77682211926284,8.98911256156636,4,0.899634328365027,0.785156184753697,0.167729459693337,0.162784648678245,11
185653,"ERL016",2019,34,5.31014164042048,6.10854217732933,3.37962519978254,0.618173654046238,5.02051983584131,2.7963583585761,9.54339795753367,10.302919461532,2.04655003365647,0.630611795984466,1.00990581807342,2.98926738274052,3.20611810129472,0.497203333663098,4.88389336278377,1.60060565562558,3.84207708487923,1.22019716120261,1.58686730506156,3.59166822759061,7.72865390781069,5,0.809932585799395,0.760682605577264,0.092078073711693,0.0912916745679066,11
185655,"ERL016",2019,44,7.23748957640436,7.72885972162876,3.99848481953891,0.725163243813875,6.84821661309469,3.58478393406965,12.1991569814794,12.8947391486837,2.80010351291221,0.736684652138783,1.37044922422634,3.73711475770798,4.21180704099415,0.429557276829209,6.30737905733948,1.97791538680531,4.86192625395087,1.71135376240722,1.95698950912566,4.5198292803258,10.02932666617,5,1.02048363564162,1.00700264323255,0.137554683353094,0.0972028912233388,11
185658,"ERL016",2019,43,7.12551335092201,7.36422099054089,3.38400529507825,0.578108160164635,6.81131926883646,3.31984824672903,11.4931833395458,12.3316967599879,2.86723814966042,0.53301579337928,1.22286651542311,3.32414132617576,3.23264452381895,0.448721626141348,5.31683348748539,1.53479686804435,4.16762671119045,1.82320481888265,1.93737571408703,4.27417017456938,9.31588433171895,5,0.986598855706944,1.03135061501379,0.165194297088914,0.16091047182007,11
185660,"ERL016",2019,41,6.85581412272658,7.51019542522244,3.8990229399085,0.690397746912201,6.62635904387824,3.55013587049259,11.5143810316658,12.2615324749364,2.71389859655794,0.69660065972498,1.38133029399336,3.6948115663192,4.08149341323959,0.587598675647456,5.92394546947178,1.44288803760116,4.25048531008376,1.6395719331888,1.62721708817948,3.83134636748242,9.39266705250665,4,0.88698649569102,0.931578072856814,0.129725145138674,0.133326212374949,11
185663,"ERL016",2019,43,6.90276405675247,7.41777975936558,3.97590793066778,0.668992627236974,6.52842852897882,3.93761160323419,11.4443590187304,12.6951126336628,2.77274621968889,0.675829938824329,1.49985925404614,2.85306655037206,3.09616315927891,0.438570153248825,5.79725638967164,2.00004691256671,5.27525335809747,1.43260428537289,1.90534108200317,4.37681415621036,9.61691643037535,5,0.794957229318084,0.855616672845332,0.0955655810758624,0.161893039553225,11
185664,"ERL016",2019,37,6.13011755464243,6.14249936354986,3.24121039443763,0.683036264449791,5.77584679223456,3.08246574124918,9.94038337377207,10.9225767761223,2.58192833218778,0.682461299018145,1.13102912068318,2.93051449085048,3.08559933402584,0.508328090829575,4.94975694617764,1.97279298930353,4.25295587825493,1.16480070902369,1.49340201479104,3.46672789375805,8.43906775153028,4,0.721578348073437,0.692372768762652,0.0910222145713328,0.112713490945791,11
185665,"ERL016",2019,38,5.95755300567289,6.61780558132181,3.58863426087719,0.721849443367372,5.62385419201157,3.36550331057252,10.6831624920584,11.4109394877296,2.72590484885451,0.644698860079244,1.24494520300448,3.07030508031761,3.58311302249809,0.607177592918527,5.11907646444369,1.27252397934967,3.8716265473786,1.10866358280183,1.96990424076607,3.65619228598168,8.99151848450256,6,0.806307002925861,0.769196614263783,0.127979794701188,0.128743070094018,11
185666,"ERL016",2019,41,6.73565154693832,7.23374523208509,3.84035322318869,0.818760877801732,6.41201007579523,3.4572559596221,11.1932941520955,12.1174940395858,2.68573814908982,0.717180587344628,1.34858970709957,3.16869221441071,3.50837652536182,0.510058871655587,5.53339401647622,1.85792349726776,4.41732390202183,1.3013325906131,1.80410645018789,3.90030449511624,9.33112946207451,4,0.802609151182625,0.917740369709749,0.140458046401804,0.152383963232867,11
185667,"ERL016",2019,37,5.69878693014241,5.9630672768788,3.30603644766185,0.735413409341484,5.25140334684371,2.75132494680147,9.43071454689824,10.3101460900318,2.35282187207479,0.565030818825264,0.918184634448691,3.03804468235104,3.4877014456859,0.4247380217855,5.18532818643379,1.73783075416308,4.28180574555404,1.09575838000004,1.61445893208557,3.48861349450398,8.07577135055838,4,0.707197547866811,0.716912123576551,0.11115472788979,0.118658095811851,11
185668,"ERL016",2019,43,6.8192299167778,7.51882676658312,4.20473640309794,0.618022270756581,6.58019800069399,3.57557864123116,11.68692269726,12.8760419528208,2.85750272510491,0.710878397004335,1.49365330236051,3.19744925548708,3.36640874302392,0.485480688949845,5.78088683986137,2.10958904109589,4.66713354052374,1.58686730506156,2.02781372990102,4.39984134550791,9.50804342901322,4,0.885988647074088,0.90910372847232,0.114825876284586,0.123316026802784,13
185669,"ERL016",2019,39,6.36613487650462,6.85603189465305,3.46817002043336,0.676470950991254,5.92324584085198,3.46320148345431,10.895927634331,11.9083663413208,2.98616688822751,0.817709665328507,1.25951607477102,3.25253602708306,3.29455392032621,0.514952947324725,5.69216613378788,2.24350205198358,4.88419989451041,1.39511578536876,1.60078102282538,4.04924760601915,8.79770130462921,5,0.937881484642198,0.929815707736554,0.0719687791000897,0.0801061222223231,12
185670,"ERL016",2019,43,6.68959237164705,7.75770419377786,4.19212205402923,0.809891114397575,6.22615388547727,3.70747749189265,11.7858509432705,12.876003962633,2.87349349413458,0.819538484309174,1.30676971098104,3.59250179096241,4.09942749374008,0.558032231309744,6.10926207362902,1.71348479331738,4.95123224420136,1.45296924824674,2.07974832257988,4.63877403750492,10.0785148883207,5,0.85961305902282,0.773405184875334,0.15324807482855,0.127981176168611,12
185673,"ERL016",2019,43,7.06684699956732,8.02054502064685,4.24836462525478,0.760859949424593,6.74040814011213,3.76914018237488,12.4341085620475,13.427320116165,3.30145512309617,0.944510365804833,1.5007347921917,2.89404433064311,3.32086553027136,0.551529373676641,5.48330344099327,1.85179944742126,4.66994719783316,1.53479686804435,2.17963242841251,4.73982051577756,10.1369558262157,4,0.716840915265197,0.729017637460611,0.153932605289162,0.155962573473011,11
185675,"ERL016",2019,43,7.15467431077698,8.06293492373131,4.5023676782852,0.795906331479554,6.78534982896951,4.42823978149269,12.8118008324538,13.8324219830461,3.51329138605029,0.824766751972075,1.77580959523292,3.24891540428258,3.33428709692737,0.524319430383689,5.76530085414675,1.78066384967608,4.60333084919084,1.53513730223214,1.92118098726108,4.62100907827311,10.919741668921,5,1.12996411610522,1.10250031668576,0.100292913650191,0.156950957996666,12
185676,"ERL016",2019,35,5.79595722284055,6.44439611393138,3.37774432691898,0.757427118886837,5.44453326362488,3.07096891317355,10.1809671605901,11.133615894661,2.20496888500141,0.73027961289106,1.16236731153953,3.46122938252165,3.46253031132977,0.521628294922186,5.75383234041572,1.28796266011432,4.52156485033836,1.27129946711823,1.64845242083273,3.55163788203223,8.27643553995632,4,0.776343867821814,0.789805146179057,0.103781972585006,0.131537792349487,11
185677,"ERL016",2019,42,6.52635864036339,7.41016125148033,3.66678323680114,0.676662412889231,6.13753666808077,4.14896659580409,11.692950403338,12.7447036968798,2.61209565732669,0.741373102889579,1.29645792548831,2.96387836578373,3.33774649999889,0.493911133625204,5.74493829442541,1.52110319369768,4.74732149346944,1.89110568929702,2.19178082191781,4.28874335582725,9.67158212726522,5,0.943316683179307,0.862225796516995,0.122404088787368,0.11487818930285,12
185687,"ERL016",2019,36,6.15506909631127,6.59502685877382,3.09168553185433,0.593461339630202,5.88394341110987,3.15366148855379,10.479532634662,11.6682499886213,2.61647421620696,0.722919167230617,1.26502974034139,3.24761557810362,3.42153282105579,0.488947076645883,5.38277731398343,1.53522473710925,4.60184270450165,1.38498336055517,1.35865276066985,3.64424758202661,8.75449647220739,5,0.886075220232627,0.926586696071867,0.0872093023255814,0.100332818926874,12
185688,"ERL016",2019,50,8.12958501630493,8.48173072447472,4.92637532427904,0.733247238481937,7.69570143656055,4.10478787963337,13.7497600128836,14.9961803102932,3.76385974170809,0.947079284852037,1.75470927589976,3.97334299406895,3.99551175039593,0.45985598670237,6.99042407660739,1.72388333811473,5.46117268501718,1.73146564512139,1.98400863423119,4.53560142133515,10.9596904070992,6,1.19544608736286,1.13901106122544,0.150838792461138,0.162935161353868,11
185690,"ERL016",2019,48,7.39284384830543,7.8630870272063,4.37167008113342,0.721849443367372,7.08153817934055,3.9421827471248,12.8698982492056,13.9455799589242,2.9289345331248,0.887823843479505,1.4867718926614,3.62362200084076,3.90416503223812,0.507632703564418,5.91050432961362,1.92930111193595,5.1317826215876,1.73545666843335,2.16354291758059,4.78307933763106,10.738756396744,4,0.960067403506674,0.994651813163235,0.114711063639407,0.118063326937951,12
185694,"AK9",2019,44,6.8236780476481,7.22125727122493,3.86058409946488,0.759872780731982,6.59518979479354,3.13650771009735,11.4371420896167,12.7516000048398,3.20653301969279,0.703448332957138,1.39248445162604,4.86031180970894,5.12125444967343,0.515658362321061,7.15823880651058,1.7684501761488,4.66745518720466,1.84951800002767,2.31543322084392,4.44370133067378,10.1093013286453,4,0.565657761144208,0.586997844509755,0.117288258884341,0.100104568787798,13
185696,"AK9",2019,34,5.26026924551477,5.5396800858126,2.57545512437509,0.576668643183529,5.00730713286091,2.3667792107715,8.6332574366508,9.27497588868298,1.89119230191907,0.567509398432053,0.686179819643472,2.73628589240106,3.22117127024104,0.663580456122293,4.81345567633362,1.36969797500005,3.93572139427607,1.25393193083786,1.204141235823,2.89471139013878,7.93615244090737,4,0.731220581463986,0.685161837614671,0.113864193347109,0.150639593016252,11
185699,"AK9",2019,42,6.47151235417565,7.20222089286212,4.06149188890273,0.894266447901598,6.16307717604493,3.25224718646423,11.2883090980002,12.1526891973624,2.63782762613387,0.873198630511693,0.920739616751038,4.02474871538011,4.67882630473761,0.525759868379248,6.88352670237688,1.27747252747253,4.6478328562493,1.02880658436214,1.51254914461162,4.14322891484848,9.6178590633515,5,0.690969179247042,0.641531777102965,0.123848128882442,0.130671782934687,12
185700,"AK9",2019,37,5.75350619642155,6.45797070493673,3.05998085448246,0.654817446724226,5.54836798659689,2.55548303183368,9.63228020345174,10.6093657395781,2.29949369054945,0.695938947719482,0.781782634157823,3.22139241825702,3.34527167201405,0.378885388655872,6.01138907815009,1.71320525512854,4.45679410547875,1.37013695890959,1.68693499329648,3.49532567259697,8.75775398330251,4,0.424455405304222,0.525525580569472,0.148581446624374,0.125185812308367,11
185701,"AK9",2019,38,5.91912682147036,6.52027856781639,3.24062279780445,0.625761027597094,5.72246683036192,2.92904687602989,10.5530360350383,11.4562745384864,2.45545079741467,0.74188541848301,1.14267221665305,4.04875062912063,4.34927941542065,0.458470309568094,6.85837218657836,1.28344050843935,4.31633538050681,1.87281735702343,1.75829541470326,4.00832809774131,8.80744967096122,6,0.691121341520458,0.526988530107766,0.0878763248959051,0.109492849538127,11
185707,"AK9",2019,49,8.32072971136534,9.13580302946144,4.95881023405075,0.966041262226222,7.81864946361268,3.89880078571847,13.7424299346804,15.0051376400602,3.59567530122999,1.10438193638691,1.36549792794897,4.02793537361123,5.00333860883246,0.496219556818364,8.203781552397,2.32885378599151,5.47842771321407,1.1856233861011,1.44550926715124,4.89781092740844,12.3050161009751,5,0.792674191014038,0.75507210498344,0.180108469101519,0.194234726971549,11
185708,"AK9",2019,46,7.73868042250534,8.20839522604622,4.55585686623872,0.846599403248805,7.23489613393762,3.77976563332095,12.2270323801743,13.458663728428,3.13120983053988,0.80279148907542,1.0501669160726,4.1400485952356,4.89865606640264,0.522343834421393,7.31190016641174,1.77358351272072,5.66496277387002,1.75775785784816,1.8979676879482,3.95832581281022,10.4425619578027,5,0.789443031999782,0.805322296086459,0.129774627775855,0.179918690305094,12
185710,"AK9",2019,52,8.5134696298163,9.18953578954383,4.92457328881973,0.939718439421342,7.99344390503842,4.39913756709301,14.6809696148083,15.369600515425,4.24359152795225,1.13970626958638,1.6032665098464,4.48700715979117,4.57960592105845,0.71770887109204,8.09194906726817,2.07012545592415,5.96080901689195,1.9517822416154,2.07139413737676,5.7867685249905,12.0768552640093,6,1.35099167452277,1.39705476199878,0.164727366640864,0.127215536504761,13
185712,"AK9",2019,41,6.21632335109053,6.66719810806945,3.85800763606518,0.766527825730973,5.89389767703135,3.13213923060327,10.7238703959236,11.8971983933172,2.61599199937696,0.591297891484365,1.01285735746295,4.06802181327141,4.51941864735223,0.454128441066388,6.65965175804723,1.28806315451273,4.17582417582418,1.44256931169898,1.7447218002093,3.85989010989011,8.93260686489275,4,0.772140731569752,0.719737672492974,0.113297590022855,0.114847971216696,11
185714,"AK9",2019,46,7.27152717733804,7.73703897172263,3.76280138275452,0.730637804421716,6.8171166776176,3.55217645828255,12.1282018595225,13.3272706047798,3.25842894930582,0.815350403386205,1.23441547603475,4.95046885687246,4.62667690221591,0.509025385878723,7.95048522072496,1.6886362697914,5.34143414881688,2.13991769547325,2.20956956159523,4.70795402391696,10.7378234216678,5,0.936340670857827,0.855774529686727,0.138449440993175,0.151834460279881,11
185715,"AK9",2019,53,7.89081524839439,9.19013724766326,4.93382746008535,0.87414006211199,7.54407826758759,4.11223659009796,13.9225331748798,15.5845504763053,3.64990739361773,0.88830097736293,1.14717337638599,4.78888122362534,5.05421907107963,0.628496972435861,7.88539128763147,1.83060038428261,5.36183702691963,2.1273050814032,2.38497832250086,5.66362338471315,12.0249039340242,5,0.837153781179388,0.804668085158315,0.16722812604129,0.158884984183286,12
185716,"AK9",2019,45,7.27540774001433,7.71842365543987,4.52602147373602,0.973067097446815,6.79371120800783,3.91006661556632,12.7794914201239,13.5213699241966,3.5462120454445,0.900138804747485,1.66003467485358,3.51607768227558,3.63239797918542,0.597613742408559,6.40472841148354,1.81324383748728,4.96799847064831,1.21211094838818,1.50916571077916,4.27987935681402,10.5891738769924,5,0.788722400733088,0.887378269454607,0.0926590885855007,0.0949079679461391,13
185717,"AK9",2019,40,6.43778779187527,6.97507828056996,3.70116605098803,0.596795093446355,6.11034149798462,3.17018977489632,10.7576381240089,11.8282971406819,2.65060528711185,0.662651321777963,0.850639709384111,3.97972908285262,4.50557920230107,0.447884458199228,6.53334188619531,1.71779947999787,4.3972602739726,1.53644656359561,1.79708067929947,4.13149413173436,9.81927134251211,5,0.689867406765694,0.736592064599054,0.136711060204073,0.146185042400685,13
185721,"AK9",2019,39,6.23115270122876,6.72188627626975,3.47873907907189,0.762767559641034,5.88878520050446,3.22968265711639,10.4738188816973,11.4161871954121,2.96210506717327,0.756531576519675,0.973470575585746,3.20691338960992,3.23942916187436,0.467562963448658,6.00014073770013,1.38464625871563,4.13882296161601,1.50579550069274,1.68498719141753,3.74332312096883,8.98805168194255,4,0.581170322583343,0.552456272042693,0.1297823205334,0.13831597830834,11
185722,"AK9",2019,37,5.53467040286778,5.65833023688253,2.89433610002988,0.658959642235928,5.32961221597574,2.60450552933854,9.14979283650852,10.0194032061792,2.4354685071491,0.642084473712765,0.972699204168588,3.38863243790351,3.74864709441536,0.325612721205609,5.92034445904902,1.6027397260274,4.21813276501213,1.20617974677699,1.22110053140091,3.41164651703767,8.825363064174,4,0.491630836039149,0.549096406726926,0.102388617085854,0.106810286685688,11
